date,state,positive,probableCases,negative,pending,totalTestResultsSource,totalTestResults,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,lastUpdateEt,dateModified,checkTimeEt,death,hospitalized,hospitalizedDischarged,dateChecked,totalTestsViral,positiveTestsViral,negativeTestsViral,positiveCasesViral,deathConfirmed,deathProbable,totalTestEncountersViral,totalTestsPeopleViral,totalTestsAntibody,positiveTestsAntibody,negativeTestsAntibody,totalTestsPeopleAntibody,positiveTestsPeopleAntibody,negativeTestsPeopleAntibody,totalTestsPeopleAntigen,positiveTestsPeopleAntigen,totalTestsAntigen,positiveTestsAntigen,fips,positiveIncrease,negativeIncrease,total,totalTestResultsIncrease,posNeg,dataQualityGrade,deathIncrease,hospitalizedIncrease,hash,commercialScore,negativeRegularScore,negativeScore,positiveScore,score,grade
20201226,CA,2072665.0,,,,totalTestsViral,31446542.0,19797.0,,4131.0,,,,,12/26/2020 02:59,2020-12-26T02:59:00Z,12/25 21:59,23983.0,,,2020-12-26T02:59:00Z,31446542.0,,,2072665.0,,,,,,,,,,,,,,,06,30375,0,2072665,379681,2072665,,36,0,429f165475ddce0c2bbd3588839de64921400d69,0,0,0,0,0,
20201225,CA,2042290.0,,,,totalTestsViral,31066861.0,19771.0,,4035.0,,,,,12/25/2020 02:59,2020-12-25T02:59:00Z,12/24 21:59,23947.0,,,2020-12-25T02:59:00Z,31066861.0,,,2042290.0,,,,,,,,,,,,,,,06,39144,0,2042290,297112,2042290,,312,0,af85603e17fb2365433df5dee39cbf7a6c56b669,0,0,0,0,0,
20201224,CA,2003146.0,,,,totalTestsViral,30769749.0,19771.0,,4069.0,,,,,12/24/2020 02:59,2020-12-24T02:59:00Z,12/23 21:59,23635.0,,,2020-12-24T02:59:00Z,30769749.0,,,2003146.0,,,,,,,,,,,,,,,06,39070,0,2003146,301189,2003146,,351,0,10c1239e62965b87ad7f9d5d9fddb3bacb5e08d4,0,0,0,0,0,
20201223,CA,1964076.0,,,,totalTestsViral,30468560.0,19361.0,,3955.0,,,,,12/23/2020 00:00,2020-12-23T00:00:00Z,12/22 19:00,23284.0,,,2020-12-23T00:00:00Z,30468560.0,,,1964076.0,,,,,,,,,,,,,,,06,39069,0,1964076,278378,1964076,,361,0,7e56cdb5be7745a72d42555157479772581bda01,0,0,0,0,0,
20201222,CA,1925007.0,,,,totalTestsViral,30190182.0,18961.0,,3861.0,,,,,12/22/2020 02:59,2020-12-22T02:59:00Z,12/21 21:59,22923.0,,,2020-12-22T02:59:00Z,30190182.0,,,1925007.0,,,,,,,,,,,,,,,06,32659,0,1925007,329778,1925007,,247,0,6e6a6cb44ebea01634a21efe9181c49057423a9e,0,0,0,0,0,
20201221,CA,1892348.0,,,,totalTestsViral,29860404.0,18359.0,,3756.0,,,,,12/21/2020 02:59,2020-12-21T02:59:00Z,12/20 21:59,22676.0,,,2020-12-21T02:59:00Z,29860404.0,,,1892348.0,,,,,,,,,,,,,,,06,37892,0,1892348,395234,1892348,,83,0,2eacdca6faf6e1369ce47bd930c728934297cec4,0,0,0,0,0,
20201220,CA,1854456.0,,,,totalTestsViral,29465170.0,17750.0,,3710.0,,,,,12/20/2020 02:59,2020-12-20T02:59:00Z,12/19 21:59,22593.0,,,2020-12-20T02:59:00Z,29465170.0,,,1854456.0,,,,,,,,,,,,,,,06,46474,0,1854456,352921,1854456,,161,0,302ba8bd7ec2723feef90ba432d06620d7b45d52,0,0,0,0,0,
20201219,CA,1807982.0,,,,totalTestsViral,29112249.0,17398.0,,3620.0,,,,,12/19/2020 02:59,2020-12-19T02:59:00Z,12/18 21:59,22432.0,,,2020-12-19T02:59:00Z,29112249.0,,,1807982.0,,,,,,,,,,,,,,,06,43608,0,1807982,371222,1807982,,272,0,14a442ef68c435994e7479a7eb0d92f5eabe83da,0,0,0,0,0,
20201218,CA,1764374.0,,,,totalTestsViral,28741027.0,16965.0,,3553.0,,,,,12/18/2020 02:59,2020-12-18T02:59:00Z,12/17 21:59,22160.0,,,2020-12-18T02:59:00Z,28741027.0,,,1764374.0,,,,,,,,,,,,,,,06,41012,0,1764374,284669,1764374,,300,0,41bd41b433b45e8dc872dcc9566c0a1456a9fd66,0,0,0,0,0,
20201217,CA,1723362.0,,,,totalTestsViral,28456358.0,16426.0,,3392.0,,,,,12/17/2020 02:59,2020-12-17T02:59:00Z,12/16 21:59,21860.0,,,2020-12-17T02:59:00Z,28456358.0,,,1723362.0,,,,,,,,,,,,,,,06,52281,0,1723362,306768,1723362,,379,0,9e1c717b5897822b13072d2e34b64460bad73a3f,0,0,0,0,0,
20201216,CA,1671081.0,,,,totalTestsViral,28149590.0,15886.0,,3297.0,,,,,12/16/2020 02:59,2020-12-16T02:59:00Z,12/15 21:59,21481.0,,,2020-12-16T02:59:00Z,28149590.0,,,1671081.0,,,,,,,,,,,,,,,06,53711,0,1671081,304524,1671081,,293,0,7c9752df58b3aca1991a05448ba859c7857bd58e,0,0,0,0,0,
20201215,CA,1617370.0,,,,totalTestsViral,27845066.0,15198.0,,3193.0,,,,,12/15/2020 02:59,2020-12-15T02:59:00Z,12/14 21:59,21188.0,,,2020-12-15T02:59:00Z,27845066.0,,,1617370.0,,,,,,,,,,,,,,,06,32326,0,1617370,293027,1617370,,142,0,04bb2510906448e051ad13f8af8b76a7caf9742c,0,0,0,0,0,
20201214,CA,1585044.0,,,,totalTestsViral,27552039.0,14578.0,,3078.0,,,,,12/14/2020 02:59,2020-12-14T02:59:00Z,12/13 21:59,21046.0,,,2020-12-14T02:59:00Z,27552039.0,,,1585044.0,,,,,,,,,,,,,,,06,33278,0,1585044,356452,1585044,,77,0,41507635c3bda8f2b79f17bb7daaf8bf16aa7e19,0,0,0,0,0,
20201213,CA,1551766.0,,,,totalTestsViral,27195587.0,13960.0,,2937.0,,,,,12/13/2020 02:59,2020-12-13T02:59:00Z,12/12 21:59,20969.0,,,2020-12-13T02:59:00Z,27195587.0,,,1551766.0,,,,,,,,,,,,,,,06,30334,0,1551766,309457,1551766,,122,0,1a5f89f98e0ba83df3c664cd23284907cb389bc0,0,0,0,0,0,
20201212,CA,1521432.0,,,,totalTestsViral,26886130.0,13410.0,,2866.0,,,,,12/12/2020 02:59,2020-12-12T02:59:00Z,12/11 21:59,20847.0,,,2020-12-12T02:59:00Z,26886130.0,,,1521432.0,,,,,,,,,,,,,,,06,35729,0,1521432,313787,1521432,,225,0,9275af12b499749bd9d42fc39770a015064b437d,0,0,0,0,0,
20201211,CA,1485703.0,,,,totalTestsViral,26572343.0,12940.0,,2773.0,,,,,12/11/2020 02:59,2020-12-11T02:59:00Z,12/10 21:59,20622.0,,,2020-12-11T02:59:00Z,26572343.0,,,1485703.0,,,,,,,,,,,,,,,06,35468,0,1485703,248011,1485703,,159,0,e51c9da5b4d7284455646e7822b1400364c3f220,0,0,0,0,0,
20201210,CA,1450235.0,,,,totalTestsViral,26324332.0,12477.0,,2710.0,,,,,12/10/2020 02:59,2020-12-10T02:59:00Z,12/09 21:59,20463.0,,,2020-12-10T02:59:00Z,26324332.0,,,1450235.0,,,,,,,,,,,,,,,06,29677,0,1450235,282261,1450235,,220,0,c0bb0ec8d13b8d56f8e496ec841615260da471f7,0,0,0,0,0,
20201209,CA,1420558.0,,,,totalTestsViral,26042071.0,11965.0,,2627.0,,,,,12/9/2020 02:59,2020-12-09T02:59:00Z,12/08 21:59,20243.0,,,2020-12-09T02:59:00Z,26042071.0,,,1420558.0,,,,,,,,,,,,,,,06,30851,0,1420558,252296,1420558,,196,0,0bb9f9819cff93b8ab282c22c17961480d4da506,0,0,0,0,0,
20201208,CA,1389707.0,,,,totalTestsViral,25789775.0,11511.0,,2526.0,,,,,12/8/2020 02:59,2020-12-08T02:59:00Z,12/07 21:59,20047.0,,,2020-12-08T02:59:00Z,25789775.0,,,1389707.0,,,,,,,,,,,,,,,06,23272,0,1389707,296424,1389707,,112,0,ccca2162600bbe64f528d34631bdb19afa52324a,0,0,0,0,0,
20201207,CA,1366435.0,,,,totalTestsViral,25493351.0,10998.0,,2470.0,,,,,12/7/2020 02:59,2020-12-07T02:59:00Z,12/06 21:59,19935.0,,,2020-12-07T02:59:00Z,25493351.0,,,1366435.0,,,,,,,,,,,,,,,06,24735,0,1366435,298305,1366435,,59,0,0eda959bd5394f47092d4b057864542cf3cd1deb,0,0,0,0,0,
20201206,CA,1341700.0,,,,totalTestsViral,25195046.0,10624.0,,2393.0,,,,,12/6/2020 02:59,2020-12-06T02:59:00Z,12/05 21:59,19876.0,,,2020-12-06T02:59:00Z,25195046.0,,,1341700.0,,,,,,,,,,,,,,,06,30075,0,1341700,293071,1341700,,85,0,b8a0b48f452f3ddd4d939aba89c7e6de0420ecb4,0,0,0,0,0,
20201205,CA,1311625.0,,,,totalTestsViral,24901975.0,10273.0,,2265.0,,,,,12/5/2020 02:59,2020-12-05T02:59:00Z,12/04 21:59,19791.0,,,2020-12-05T02:59:00Z,24901975.0,,,1311625.0,,,,,,,,,,,,,,,06,25068,0,1311625,226497,1311625,,209,0,414d76b9a1898b7a7b4dd8495defa8983fb8b965,0,0,0,0,0,
20201204,CA,1286557.0,,,,totalTestsViral,24675478.0,9948.0,,2248.0,,,,,12/4/2020 02:59,2020-12-04T02:59:00Z,12/03 21:59,19582.0,,,2020-12-04T02:59:00Z,24675478.0,,,1286557.0,,,,,,,,,,,,,,,06,22018,0,1286557,200836,1286557,,145,0,154a5996236fee968b4e0cd055bc380fba0566ad,0,0,0,0,0,
20201203,CA,1264539.0,,,,totalTestsViral,24474642.0,9702.0,,2147.0,,,,,12/3/2020 02:59,2020-12-03T02:59:00Z,12/02 21:59,19437.0,,,2020-12-03T02:59:00Z,24474642.0,,,1264539.0,,,,,,,,,,,,,,,06,18591,0,1264539,175516,1264539,,113,0,0b79f55c976170861ae1a0baa2b16e4a23d17654,0,0,0,0,0,
20201202,CA,1245948.0,,,,totalTestsViral,24299126.0,9365.0,,2121.0,,,,,12/2/2020 02:59,2020-12-02T02:59:00Z,12/01 21:59,19324.0,,,2020-12-02T02:59:00Z,24299126.0,,,1245948.0,,,,,,,,,,,,,,,06,20759,0,1245948,137813,1245948,,113,0,2f5a35407e6c51cebe307fe8cda62be7e0c3c000,0,0,0,0,0,
20201201,CA,1225189.0,,,,totalTestsViral,24161313.0,9049.0,,2000.0,,,,,12/1/2020 02:59,2020-12-01T02:59:00Z,11/30 21:59,19211.0,,,2020-12-01T02:59:00Z,24161313.0,,,1225189.0,,,,,,,,,,,,,,,06,12221,0,1225189,136142,1225189,,70,0,db3a86443cff0a39c8466e7fe18b4f7f8ffa93e7,0,0,0,0,0,
20201130,CA,1212968.0,,,,totalTestsViral,24025171.0,8578.0,,1919.0,,,,,11/30/2020 02:59,2020-11-30T02:59:00Z,11/29 21:59,19141.0,,,2020-11-30T02:59:00Z,24025171.0,,,1212968.0,,,,,,,,,,,,,,,06,14034,0,1212968,217670,1212968,,20,0,5adc5a6e83fd5a6af0c221718cf810e537aa4a07,0,0,0,0,0,
20201129,CA,1198934.0,,,,totalTestsViral,23807501.0,8198.0,,1823.0,,,,,11/29/2020 02:59,2020-11-29T02:59:00Z,11/28 21:59,19121.0,,,2020-11-29T02:59:00Z,23807501.0,,,1198934.0,,,,,,,,,,,,,,,06,15614,0,1198934,234319,1198934,,32,0,60aa88c94b708c3c254d2b0d5a20e6b4d5429fda,0,0,0,0,0,
20201128,CA,1183320.0,,,,totalTestsViral,23573182.0,7684.0,,1763.0,,,,,11/28/2020 02:59,2020-11-28T02:59:00Z,11/27 21:59,19089.0,,,2020-11-28T02:59:00Z,23573182.0,,,1183320.0,,,,,,,,,,,,,,,06,11996,0,1183320,257264,1183320,,56,0,cd25f79eeb4f47d701babe5acd86985aa5050eb7,0,0,0,0,0,
20201127,CA,1171324.0,,,,totalTestsViral,23315918.0,7388.0,,1726.0,,,,,11/27/2020 02:59,2020-11-27T02:59:00Z,11/26 21:59,19033.0,,,2020-11-27T02:59:00Z,23315918.0,,,1171324.0,,,,,,,,,,,,,,,06,12635,0,1171324,219173,1171324,,54,0,6c3a6c4635ec63135c09b6c9e61429d2d1504f8e,0,0,0,0,0,
20201126,CA,1158689.0,,,,totalTestsViral,23096745.0,7197.0,,1617.0,,,,,11/26/2020 02:59,2020-11-26T02:59:00Z,11/25 21:59,18979.0,,,2020-11-26T02:59:00Z,23096745.0,,,1158689.0,,,,,,,,,,,,,,,06,14640,0,1158689,186394,1158689,,104,0,b93bac9da681439aa9073dd3d2869d582022682b,0,0,0,0,0,
20201125,CA,1144049.0,,,,totalTestsViral,22910351.0,7049.0,,1551.0,,,,,11/25/2020 02:59,2020-11-25T02:59:00Z,11/24 21:59,18875.0,,,2020-11-25T02:59:00Z,22910351.0,,,1144049.0,,,,,,,,,,,,,,,06,18350,0,1144049,168988,1144049,,106,0,2804024b3c7245517f6fb0b33d8b073b86a25d3b,0,0,0,0,0,
20201124,CA,1125699.0,,,,totalTestsViral,22741363.0,6641.0,,1514.0,,,,,11/24/2020 02:59,2020-11-24T02:59:00Z,11/23 21:59,18769.0,,,2020-11-24T02:59:00Z,22741363.0,,,1125699.0,,,,,,,,,,,,,,,06,15329,0,1125699,283819,1125699,,43,0,c66ac95831a96caffa597e76751fe51a28122d8f,0,0,0,0,0,
20201123,CA,1110370.0,,,,totalTestsViral,22457544.0,6254.0,,1455.0,,,,,11/23/2020 02:59,2020-11-23T02:59:00Z,11/22 21:59,18726.0,,,2020-11-23T02:59:00Z,22457544.0,,,1110370.0,,,,,,,,,,,,,,,06,8337,0,1110370,220235,1110370,,50,0,f0660f95a1439c09e07a4bfa0c16aaa16d243f0c,0,0,0,0,0,
20201122,CA,1102033.0,,,,totalTestsViral,22237309.0,5918.0,,1390.0,,,,,11/22/2020 02:59,2020-11-22T02:59:00Z,11/21 21:59,18676.0,,,2020-11-22T02:59:00Z,22237309.0,,,1102033.0,,,,,,,,,,,,,,,06,14319,0,1102033,265477,1102033,,33,0,e3c83e03a457bbed44d1ae63d85488ecc5392759,0,0,0,0,0,
20201121,CA,1087714.0,,,,totalTestsViral,21971832.0,5745.0,,1332.0,,,,,11/21/2020 02:59,2020-11-21T02:59:00Z,11/20 21:59,18643.0,,,2020-11-21T02:59:00Z,21971832.0,,,1087714.0,,,,,,,,,,,,,,,06,15442,0,1087714,241281,1087714,,86,0,c7ec3f9d32fecc3a4aaa238586185dfe79b5f1fc,0,0,0,0,0,
20201120,CA,1072272.0,,,,totalTestsViral,21730551.0,5497.0,,1332.0,,,,,11/20/2020 02:59,2020-11-20T02:59:00Z,11/19 21:59,18557.0,,,2020-11-20T02:59:00Z,21730551.0,,,1072272.0,,,,,,,,,,,,,,,06,13005,0,1072272,178023,1072272,,91,0,56ae7e8efa8a36d770688b60a5f3a5479f7881d3,0,0,0,0,0,
20201119,CA,1059267.0,,,,totalTestsViral,21552528.0,5319.0,,1253.0,,,,,11/19/2020 02:59,2020-11-19T02:59:00Z,11/18 21:59,18466.0,,,2020-11-19T02:59:00Z,21552528.0,,,1059267.0,,,,,,,,,,,,,,,06,11478,0,1059267,133985,1059267,,106,0,f860d177f62a9a86bc074d69edf0991470582372,0,0,0,0,0,
20201118,CA,1047789.0,,,,totalTestsViral,21418543.0,5078.0,,1258.0,,,,,11/18/2020 02:59,2020-11-18T02:59:00Z,11/17 21:59,18360.0,,,2020-11-18T02:59:00Z,21418543.0,,,1047789.0,,,,,,,,,,,,,,,06,9811,0,1047789,159467,1047789,,61,0,619d506bd12d6bf393c2279ca15d59c3feaa2d6c,0,0,0,0,0,
20201117,CA,1037978.0,,,,totalTestsViral,21259076.0,4885.0,,1206.0,,,,,11/17/2020 02:59,2020-11-17T02:59:00Z,11/16 21:59,18299.0,,,2020-11-17T02:59:00Z,21259076.0,,,1037978.0,,,,,,,,,,,,,,,06,8743,0,1037978,190182,1037978,,36,0,8cdd46ce053e4e00aabb299827b4c9d4a42576f7,0,0,0,0,0,
20201116,CA,1029235.0,,,,totalTestsViral,21068894.0,4559.0,,1131.0,,,,,11/16/2020 02:59,2020-11-16T02:59:00Z,11/15 21:59,18263.0,,,2020-11-16T02:59:00Z,21068894.0,,,1029235.0,,,,,,,,,,,,,,,06,9890,0,1029235,202109,1029235,,10,0,28619328062a400133a9582fe0c7dfdb7c27e3f6,0,0,0,0,0,
20201115,CA,1019345.0,,,,totalTestsViral,20866785.0,4454.0,,1094.0,,,,,11/15/2020 02:59,2020-11-15T02:59:00Z,11/14 21:59,18253.0,,,2020-11-15T02:59:00Z,20866785.0,,,1019345.0,,,,,,,,,,,,,,,06,10968,0,1019345,195189,1019345,,35,0,ce4190b640567c0dde0d144be5d1c946b94ca508,0,0,0,0,0,
20201114,CA,1008377.0,,,,totalTestsViral,20671596.0,4212.0,,1024.0,,,,,11/14/2020 02:59,2020-11-14T02:59:00Z,11/13 21:59,18218.0,,,2020-11-14T02:59:00Z,20671596.0,,,1008377.0,,,,,,,,,,,,,,,06,9875,0,1008377,193096,1008377,,81,0,76b8d37cde6dd99ef9147f010d358101fa879616,0,0,0,0,0,
20201113,CA,998502.0,,,,totalTestsViral,20478500.0,4138.0,,1031.0,,,,,11/13/2020 02:59,2020-11-13T02:59:00Z,11/12 21:59,18137.0,,,2020-11-13T02:59:00Z,20478500.0,,,998502.0,,,,,,,,,,,,,,,06,6893,0,998502,136428,998502,,29,0,bbfce643fbce8eb52ddd3830e2e67e58992c0b92,0,0,0,0,0,
20201112,CA,991609.0,,,,totalTestsViral,20342072.0,4002.0,,1010.0,,,,,11/12/2020 02:59,2020-11-12T02:59:00Z,11/11 21:59,18108.0,,,2020-11-12T02:59:00Z,20342072.0,,,991609.0,,,,,,,,,,,,,,,06,6927,0,991609,119979,991609,,38,0,e683c3cf455d4e13a560615a89e13bf48ec64650,0,0,0,0,0,
20201111,CA,984682.0,,,,totalTestsViral,20222093.0,3987.0,,1006.0,,,,,11/11/2020 02:59,2020-11-11T02:59:00Z,11/10 21:59,18070.0,,,2020-11-11T02:59:00Z,20222093.0,,,984682.0,,,,,,,,,,,,,,,06,7464,0,984682,127452,984682,,69,0,8e58a5007ab39213ab7da781621140d4df703985,0,0,0,0,0,
20201110,CA,977218.0,,,,totalTestsViral,20094641.0,3799.0,,984.0,,,,,11/10/2020 02:59,2020-11-10T02:59:00Z,11/09 21:59,18001.0,,,2020-11-10T02:59:00Z,20094641.0,,,977218.0,,,,,,,,,,,,,,,06,5367,0,977218,176162,977218,,24,0,a90cc7e54c1e115da37c0fe6db64af871d4898ea,0,0,0,0,0,
20201109,CA,971851.0,,,,totalTestsViral,19918479.0,3668.0,,941.0,,,,,11/9/2020 02:59,2020-11-09T02:59:00Z,11/08 21:59,17977.0,,,2020-11-09T02:59:00Z,19918479.0,,,971851.0,,,,,,,,,,,,,,,06,7212,0,971851,193851,971851,,14,0,0b652c6189832c34ebe0e0e291bfe209eee93a5f,0,0,0,0,0,
20201108,CA,964639.0,,,,totalTestsViral,19724628.0,3554.0,,910.0,,,,,11/8/2020 02:59,2020-11-08T02:59:00Z,11/07 21:59,17963.0,,,2020-11-08T02:59:00Z,19724628.0,,,964639.0,,,,,,,,,,,,,,,06,7682,0,964639,159477,964639,,24,0,830bdd3a43e22556b2a13a0d73ef5d7cc8cf949a,0,0,0,0,0,
20201107,CA,956957.0,,,,totalTestsViral,19565151.0,3456.0,,901.0,,,,,11/7/2020 02:59,2020-11-07T02:59:00Z,11/06 21:59,17939.0,,,2020-11-07T02:59:00Z,19565151.0,,,956957.0,,,,,,,,,,,,,,,06,5863,0,956957,168802,956957,,73,0,1a67b7c5a78404acefabffdeecf832b72cc00c94,0,0,0,0,0,
20201106,CA,951094.0,,,,totalTestsViral,19396349.0,3489.0,,923.0,,,,,11/6/2020 02:59,2020-11-06T02:59:00Z,11/05 21:59,17866.0,,,2020-11-06T02:59:00Z,19396349.0,,,951094.0,,,,,,,,,,,,,,,06,6518,0,951094,129986,951094,,51,0,0a3f233e4d2a706dd4fdbfb3c1ce1d680c43e342,0,0,0,0,0,
20201105,CA,944576.0,,,,totalTestsViral,19266363.0,3462.0,,922.0,,,,,11/5/2020 02:59,2020-11-05T02:59:00Z,11/04 21:59,17815.0,,,2020-11-05T02:59:00Z,19266363.0,,,944576.0,,,,,,,,,,,,,,,06,4566,0,944576,85351,944576,,63,0,cbd6e55bdfead0ac775f7d142d947ab1c0e70b55,0,0,0,0,0,
20201104,CA,940010.0,,,,totalTestsViral,19181012.0,3410.0,,901.0,,,,,11/4/2020 02:59,2020-11-04T02:59:00Z,11/03 21:59,17752.0,,,2020-11-04T02:59:00Z,19181012.0,,,940010.0,,,,,,,,,,,,,,,06,5338,0,940010,106091,940010,,66,0,d856e4cae3ce53da0e85b515d903bf8fa67972bb,0,0,0,0,0,
20201103,CA,934672.0,,,,totalTestsViral,19074921.0,3270.0,,840.0,,,,,11/3/2020 02:59,2020-11-03T02:59:00Z,11/02 21:59,17686.0,,,2020-11-03T02:59:00Z,19074921.0,,,934672.0,,,,,,,,,,,,,,,06,4044,0,934672,162420,934672,,14,0,1e7b4402e31ec86e235ab1a61d101c78a6a4549e,0,0,0,0,0,
20201102,CA,930628.0,,,,totalTestsViral,18912501.0,3241.0,,823.0,,,,,11/2/2020 02:59,2020-11-02T02:59:00Z,11/01 21:59,17672.0,,,2020-11-02T02:59:00Z,18912501.0,,,930628.0,,,,,,,,,,,,,,,06,4094,0,930628,169186,930628,,5,0,47236c46a10457e485935e1222cfde276b41f9b8,0,0,0,0,0,
20201101,CA,926534.0,,,,totalTestsViral,18743315.0,3193.0,,791.0,,,,,11/1/2020 02:59,2020-11-01T02:59:00Z,10/31 22:59,17667.0,,,2020-11-01T02:59:00Z,18743315.0,,,926534.0,,,,,,,,,,,,,,,06,4529,0,926534,140998,926534,,41,0,8b1ef500e6c6c001402062e16005e156ed17241d,0,0,0,0,0,
20201031,CA,922005.0,,,,totalTestsViral,18602317.0,3212.0,,771.0,,,,,10/31/2020 02:59,2020-10-31T02:59:00Z,10/30 22:59,17626.0,,,2020-10-31T02:59:00Z,18602317.0,,,922005.0,,,,,,,,,,,,,,,06,5087,0,922005,157794,922005,,55,0,83d149dcc0e85bc9bba2e78ac8f9bb96b790928b,0,0,0,0,0,
20201030,CA,916918.0,,,,totalTestsViral,18444523.0,3148.0,,772.0,,,,,10/30/2020 02:59,2020-10-30T02:59:00Z,10/29 22:59,17571.0,,,2020-10-30T02:59:00Z,18444523.0,,,916918.0,,,,,,,,,,,,,,,06,4014,0,916918,120752,916918,,30,0,d4a916c18b1eeb1a05777c306764e2dc6851948c,0,0,0,0,0,
20201029,CA,912904.0,,,,totalTestsViral,18323771.0,3083.0,,768.0,,,,,10/29/2020 02:59,2020-10-29T02:59:00Z,10/28 22:59,17541.0,,,2020-10-29T02:59:00Z,18323771.0,,,912904.0,,,,,,,,,,,,,,,06,4191,0,912904,100175,912904,,66,0,e7d47e90028c8e5149de7c83792ef7a9c32b667f,0,0,0,0,0,
20201028,CA,908713.0,,,,totalTestsViral,18223596.0,2998.0,,770.0,,,,,10/28/2020 02:59,2020-10-28T02:59:00Z,10/27 22:59,17475.0,,,2020-10-28T02:59:00Z,18223596.0,,,908713.0,,,,,,,,,,,,,,,06,4515,0,908713,96547,908713,,75,0,08c5369208a402bfa33225c86cf4deb9d39c0ff2,0,0,0,0,0,
20201027,CA,904198.0,,,,totalTestsViral,18127049.0,3000.0,,774.0,,,,,10/27/2020 02:59,2020-10-27T02:59:00Z,10/26 22:59,17400.0,,,2020-10-27T02:59:00Z,18127049.0,,,904198.0,,,,,,,,,,,,,,,06,3188,0,904198,144220,904198,,43,0,e95792268da16b77f100c8fd4ebb6b8e880ff173,0,0,0,0,0,
20201026,CA,901010.0,,,,totalTestsViral,17982829.0,2991.0,,735.0,,,,,10/26/2020 02:59,2020-10-26T02:59:00Z,10/25 22:59,17357.0,,,2020-10-26T02:59:00Z,17982829.0,,,901010.0,,,,,,,,,,,,,,,06,2981,0,901010,194944,901010,,12,0,6c5cd516b159226c920c0cbf57c4e3a0211ea8bf,0,0,0,0,0,
20201025,CA,898029.0,,,,totalTestsViral,17787885.0,2969.0,,722.0,,,,,10/25/2020 02:59,2020-10-25T02:59:00Z,10/24 22:59,17345.0,,,2020-10-25T02:59:00Z,17787885.0,,,898029.0,,,,,,,,,,,,,,,06,5219,0,898029,178706,898029,,34,0,2f01a73ccb6e4b039b48c18abbe3a8e29c9e5381,0,0,0,0,0,
20201024,CA,892810.0,,,,totalTestsViral,17609179.0,3007.0,,744.0,,,,,10/24/2020 02:59,2020-10-24T02:59:00Z,10/23 22:59,17311.0,,,2020-10-24T02:59:00Z,17609179.0,,,892810.0,,,,,,,,,,,,,,,06,5945,0,892810,125886,892810,,49,0,5ed3bb7f87c2aef4d2322a16d451121fab6f277e,0,0,0,0,0,
20201023,CA,886865.0,,,,totalTestsViral,17483293.0,3011.0,,754.0,,,,,10/23/2020 02:59,2020-10-23T02:59:00Z,10/22 22:59,17262.0,,,2020-10-23T02:59:00Z,17483293.0,,,886865.0,,,,,,,,,,,,,,,06,6141,0,886865,124523,886865,,73,0,3d5d49c3b089916fd4b78472b781d8af32b82a48,0,0,0,0,0,
20201022,CA,880724.0,,,,totalTestsViral,17358770.0,3051.0,,758.0,,,,,10/22/2020 02:59,2020-10-22T02:59:00Z,10/21 22:59,17189.0,,,2020-10-22T02:59:00Z,17358770.0,,,880724.0,,,,,,,,,,,,,,,06,2940,0,880724,65631,880724,,162,0,7140310ec1d96ca25db667d0a0032b18dac77dc0,0,0,0,0,0,
20201021,CA,877784.0,,,,totalTestsViral,17293139.0,3077.0,,763.0,,,,,10/21/2020 02:59,2020-10-21T02:59:00Z,10/20 22:59,17027.0,,,2020-10-21T02:59:00Z,17293139.0,,,877784.0,,,,,,,,,,,,,,,06,3707,0,877784,104069,877784,,35,0,ed1adc552ec6e24dd069226abf435d42a3a34123,0,0,0,0,0,
20201020,CA,874077.0,,,,totalTestsViral,17189070.0,3104.0,,781.0,,,,,10/20/2020 02:59,2020-10-20T02:59:00Z,10/19 22:59,16992.0,,,2020-10-20T02:59:00Z,17189070.0,,,874077.0,,,,,,,,,,,,,,,06,3286,0,874077,146662,874077,,22,0,85030fd4b38e8fc917f5bd00bf8aeecb0e4ae82e,0,0,0,0,0,
20201019,CA,870791.0,,,,totalTestsViral,17042408.0,3002.0,,758.0,,,,,10/19/2020 02:59,2020-10-19T02:59:00Z,10/18 22:59,16970.0,,,2020-10-19T02:59:00Z,17042408.0,,,870791.0,,,,,,,,,,,,,,,06,3474,0,870791,150346,870791,,27,0,a01c74a4d29ec6a29789269a05e624f0e96af571,0,0,0,0,0,
20201018,CA,867317.0,,,,totalTestsViral,16892062.0,3020.0,,727.0,,,,,10/18/2020 02:59,2020-10-18T02:59:00Z,10/17 22:59,16943.0,,,2020-10-18T02:59:00Z,16892062.0,,,867317.0,,,,,,,,,,,,,,,06,2862,0,867317,135351,867317,,44,0,8bacb128e7d6453f739d81e89f1380999aff5a63,0,0,0,0,0,
20201017,CA,864455.0,,,,totalTestsViral,16756711.0,2995.0,,743.0,,,,,10/17/2020 02:59,2020-10-17T02:59:00Z,10/16 22:59,16899.0,,,2020-10-17T02:59:00Z,16756711.0,,,864455.0,,,,,,,,,,,,,,,06,2979,0,864455,134755,864455,,69,0,b43e2b1ea7bad6fe6924feb653fb7360251a942c,0,0,0,0,0,
